,category,lat,long,name
1094,town_hall,42.11775136030916,-70.95664956737856,Abington Town Hall
1095,town_hall,41.891970265436555,-70.90934418194804,Middleboro Town Hall - Bank Building
1096,town_hall,42.560284,-72.039344,Templeton Town Hall
1097,town_hall,42.382837,-71.411,Sudbury Town Clerk
1098,town_hall,42.36029815673828,-71.78097534179688,West Boylston Town Offices
1099,town_hall,42.277786759955625,-73.0588103954238,Becket Town Hall
1100,town_hall,41.7952968949552,-71.06784003895537,Freetown Town Hall
1101,town_hall,42.37689984535527,-71.95386211775501,"Rutland, MA"
1102,town_hall,42.346797759546256,-71.54804766702766,Marlborough City Hall
1103,town_hall,42.06491301164895,-72.41365790987534,Hampden Town Hall
1104,town_hall,42.24289854574389,-70.80251345137609,Cohasset Town Hall
1105,town_hall,42.65491768925495,-71.13552461228686,Andover Town Hall
1106,town_hall,42.375572032925135,-72.5188746643289,Amherst Town Hall
1107,town_hall,42.5210480797093,-70.89467883175308,Old Town Hall in Salem
1108,library,42.31621909981935,-71.03379572919467,John F. Kennedy Presidential Library & Museum
1109,library,42.28217145106585,-71.41649710403155,Framingham Public Library
1110,library,42.26025410616386,-71.80046649410778,Worcester Public Library
1111,library,42.33622269398939,-71.20766667172721,Newton Free Library
1112,library,42.44803074808234,-71.2297648938761,Cary Memorial Library
1113,library,42.656841290914684,-71.14162503287477,Memorial Hall Library
1114,library,42.29705518368634,-71.29075050914253,Wellesley Free Library
1115,library,42.36748311102513,-71.18671536073781,Watertown Free Public Library
1116,library,42.35748053766697,-71.06183760036927,Boston Athenaeum
1117,library,42.376852212957004,-71.23946345199637,Waltham Public Library
1118,library,42.31621495064301,-71.03378537172782,John F. Kennedy Library Archives
1119,library,42.317009687862615,-72.63578236129918,Forbes Library
1120,library,42.349533649517,-71.07706544174347,Boston Public Library - Bates Hall
1121,library,41.454820267846166,-70.5677370244632,Oak Bluffs Public Library
1122,library,42.284322306983185,-71.34583639126659,Morse Institute Library
1123,library,42.053486389149256,-70.18445808497464,Provincetown Public Library
1124,library,42.28767085183838,-71.23523195460987,Needham Public Library
1125,library,42.486693936427045,-71.4336610303256,Acton Public Library
1126,library,42.2055323540694,-71.0042214711322,Thayer Public Library
1127,library,42.52575717215978,-71.11298654142223,Reading Public Library
1128,library,42.36399028413542,-71.05492185095092,Boston Public Library - North End Branch
1129,library,42.42799084859768,-71.06576978754754,Malden Public Library
1130,library,42.067236497325176,-71.10517296048984,Ames Free Library
1131,library,41.75841645424223,-70.08515388509178,Brewster Ladies Library
1132,library,42.59421479005395,-71.35187025139787,Chelmsford Public Library
1133,library,42.52469000219128,-70.92438715393648,Peabody Public Library
1134,library,42.55065483323902,-70.8771942778943,Beverly Public Library
1135,library,42.29710773520967,-71.7131064334305,Shrewsbury Public Library
1136,library,42.39154634694428,-71.57066969530406,Hudson Public Library
1137,library,42.50459404311105,-71.07174835272659,Lucius Beebe Memorial Library
1138,library,42.37621106369737,-72.52067049957066,Jones Library
1139,library,42.520233539968416,-70.90287591762294,Salem Public Library
1140,library,42.60691696955476,-71.22552509428213,Tewksbury Public Library
1141,library,42.41593940284018,-71.15511088940056,Arlington Public Library
1142,library,42.45910837097669,-71.0666701919675,Melrose Public Library
1143,library,41.94300134468107,-70.65753359407199,Plymouth Public Library
1144,library,41.63519978085286,-70.92750345104778,New Bedford Free Public Library (Main Branch)
1145,library,42.526040200657484,-71.76211455961267,Leominster Public Library
1146,library,42.45231163673995,-71.13396676309942,Winchester Public Library
1147,library,42.20413426277482,-72.6127924280793,Holyoke Public Library
1148,library,42.27739170663947,-71.09300259934399,Boston Public Library - Mattapan Branch
1149,library,42.14477955153812,-71.25010194135089,Walpole Public Library
1150,library,42.39808277244577,-71.12144401307003,Somerville Public Library West Branch
1151,library,42.809010327665874,-70.87120764547794,Newburyport Public Library
1152,library,42.26794115088928,-71.61526374378262,Westborough Public Library
1153,library,42.25116997729817,-71.000914435826,Thomas Crane Public Library
1154,library,42.41939345089191,-71.11375934760068,Medford Public Library
1155,library,41.38171289240103,-70.67340215999515,West Tisbury Free Public Library
1156,library,42.320653099179346,-71.11084364039007,Boston Public Library - Connolly Branch
1157,library,42.30798670041074,-71.08102700034534,Boston Public Library - Grove Hall Branch
1158,library,42.37784015376783,-71.02806479700213,Boston Public Library - East Boston Branch
1159,library,42.77731769342118,-71.07656235072326,Haverhill Public Library
1160,library,42.10524341306978,-72.62224674224854,West Springfield Public Library
1161,library,41.62939984370768,-71.00709633323991,Claire T Carney Library
1162,library,42.55334284751261,-70.84048039064571,Halle Library
1163,library,42.4588858424299,-71.35322576726458,Concord Free Public Library
1164,library,42.19130768194287,-71.20409185309576,Morrill Memorial Library
1165,library,42.0853957113132,-71.40021833019424,Franklin Public Library
1166,library,42.64670175234648,-71.31493367719818,Pollard Memorial Library
1167,library,42.3946533621574,-71.1724238355214,Belmont Public Library
1168,library,42.28756083480412,-71.07101998761006,Boston Public Library - Codman Square Branch
1169,library,42.49237951709874,-71.28428571582664,Bedford Public Library
1170,library,42.166006603148496,-71.36200821339808,Millis Public Library
1171,library,42.31397923009426,-71.09600262526081,Boston Public Library - Egleston Square Branch
1172,library,42.30855260893143,-71.11500168878194,Boston Public Library - Jamaica Plain Branch
1173,library,42.35184557118001,-71.0500817042104,Boston Children's Museum
1174,library,42.286478519723794,-71.05463351939613,Boston Public Library - Adams Street Branch
1175,library,42.373617375821524,-71.11955979277802,Harvard Coop Society Bookstore
1176,library,42.299435410546096,-71.06026662318249,Boston Public Library - Fields Corner Branch
1177,library,42.34974146329487,-71.07765667407763,MapRoom Cafe
1178,library,42.25377912547453,-71.07744639005327,Milton Public Library
1179,library,42.54175925049266,-71.75831050653888,Barnes & Noble
1180,library,42.291647213521436,-71.3061847958879,Clapp Library
1181,library,42.3356124212141,-71.03865129592343,Boston Public Library - South Boston Branch
1182,library,42.35125088836525,-71.16771324533842,Boston Public Library - Faneuil Branch
1183,library,42.3451376428036,-71.08663939453757,Mapparium
1184,library,42.34073216666667,-72.50360988333334,Munson Memorial Library
1185,library,42.724600165872296,-70.9894586229393,Georgetown Peabody Library
1186,library,42.019802698897614,-71.5355101073114,Blackstone Public Library
1187,library,41.84646070504902,-70.95032336606276,Lakeville Public Library
1188,library,41.83033977749727,-69.97779888245805,Eastham Public Library
1189,library,42.16323315632907,-71.04198775285637,Turner Free Library
1190,library,42.23559398591401,-70.87458177641129,Hingham Public Library
1191,library,42.662678477051664,-70.99745704734829,Boxford Town Library
1192,library,42.33841908432692,-71.08745498498199,Snell Library
1193,library,42.455198407178905,-71.39502880210027,Concord Fowler Library
1194,library,41.288366095869335,-70.09659715666704,White Elephant Library
1195,library,42.02676766495559,-71.57712923003598,Millville Public Library
1196,library,41.684473,-70.154787,Gingerbread Library
1197,library,42.41697,-71.12339,Little Free Library - Medford
1198,library,42.11853154284304,-71.86524804562853,Oxford public library
1199,library,42.348964,-71.088231,Orpheus Performing Arts Treasures
1200,library,42.318796319982894,-71.64028242741865,Northborough Public Library
1201,library,42.3499179,-71.0763331,Boston Public Library
1202,library,42.158448322645924,-72.33055792664592,Palmer Public Library
1203,library,42.69614287105556,-71.12616669705122,Stevens Memorial Library
1204,library,42.534808,-71.108752,Rmhs Library
1205,library,42.436863466666665,-71.50469843333333,Randall Library
1206,library,42.111819169895405,-72.57935876060786,Merriam-Webster
1207,library,42.155101263823504,-71.00756502899844,Holbrook Public Library
1208,library,42.04695237741126,-70.6828762446671,Duxbury Free Library
1209,library,42.558488132117,-71.26989215062616,Billerica Public Library
1210,library,42.30231674013028,-71.15015707683652,The Public Library of Brookline Putterham Branch
1211,library,42.24226675259485,-70.80910496006089,Cohasset Public Library
1212,library,41.62698626653141,-70.38445135467508,Osterville Village Library
1213,library,42.46433820898652,-70.9535451081316,Lynn Public Library
1214,library,42.35217,-71.063,Chinatown Library
1215,library,42.26083219381639,-70.97920207557604,Thomas Crane Public Library (Adams Shore Branch)
1216,library,41.93917743232038,-70.03560800957375,Wellfleet Library
1217,library,41.63606955766891,-70.9037244075578,Millicent Library
1218,library,42.50280145713764,-70.89077194500632,Salem State Library
1219,library,42.37690418997029,-71.14701872693968,Cambridge Public Library (Collins Branch)
1220,library,42.07474281577765,-72.03263870194884,Jacob Edwards Library
1221,library,41.75263861878622,-71.14093798677115,Somerset Public Library
1222,library,41.9456922337101,-71.2866010336016,Attleboro Public Library
1223,library,42.12428765928191,-71.17831062480921,Sharon Public Library
1224,library,41.6219888776282,-71.06374218468088,Westport Public Library
1225,library,42.225784445197505,-71.22214141627676,Westwood Public Library
1226,library,42.4055881857158,-71.14178905951496,Edith M. Fox Branch Library
1227,library,42.46590945850391,-71.00939055234737,Saugus Public Library
1228,library,42.48173787492823,-71.50293405004112,Sargent Memorial Library
1229,library,41.90382906818713,-71.09483260822132,Taunton Public Library
1230,library,42.24917398458856,-71.1757333597422,Norfolk Law Library
1231,library,42.350621,-71.10026092000001,Elie Weisel Center for Judaic Studies
1232,library,42.07555435509204,-71.47050288378027,Bellingham Public Library
1233,library,42.037680742502076,-70.08650272817134,Truro Public Library
1234,library,42.21517625265052,-72.60066463373239,South Hadley Public Library
1235,library,42.358331,-71.067072,The Club Of Odd Volumes
1236,library,42.349711112062565,-71.07755469772117,Palaces for the People @ Boston Public Library
1237,library,42.27629991748896,-72.399932581848,Clapp Memorial Library
1238,library,42.581722291180604,-71.43822963125731,Westford Public Library (J.V. Fletcher Library)
1239,library,42.10909950119029,-73.35318808892235,Bushnell-Sage Library
1240,library,42.351526589739215,-71.07524761222219,New England Historic Genealogical Society
1241,library,42.190683494385766,-71.76276070901679,Millbury Public Library
1242,library,42.173539,-71.603019,Town Library
1243,library,42.657215300173426,-71.15612768789596,AHS Library
1244,library,42.228941850067955,-71.51977120117674,Hopkinton Public Library
1245,library,42.53934786153734,-71.0477905807183,Lynnfield Public Library
1246,library,42.24176386518743,-70.80952446390262,Cohasset library &  Playground
1247,library,42.392822122897115,-71.12851195208428,Cambridge Public Library - O'Neill Branch
1248,library,42.03370320987374,-71.20996025668948,Mansfield Public Library
1249,library,42.10348574390533,-72.5848170356419,Springfield City Library: Central Library
1250,library,42.469322109033925,-70.9190785273112,Swampscott Public Library
1251,library,41.682635,-70.912611,Acushnet Public Library/Russell Memorial Library
1252,library,41.785578946173615,-69.98847040019336,Snow Library
1253,library,42.67000767268998,-71.30217693288397,Parker Library
1254,library,42.35217,-71.06321,Boston Public Library - Chinatown Branch
1255,library,42.406174060020945,-71.05646361298064,Frederick Parlin Memorial Library
1256,library,42.267975,-71.800884,Worcester Law Library
1257,library,42.583480509519546,-71.80169637066717,Fitchburg Public Library
1258,library,42.349454,-71.077579,McKim Building
1259,library,41.6998,-70.30299,Barnstable Law Library
1260,library,42.153040257401884,-70.83723376565851,Norwell Public Library
1261,library,41.60221396825316,-70.63698911700709,West Falmouth Public Library
1262,library,41.8411413,-71.24991865,Blanding Free Public Library
1263,library,42.34937,-71.07903,Kirstein Business Library & Innovation Center
1264,library,42.204483882820746,-71.83526607449011,Auburn Public Library
1265,library,42.314681,-71.270922,Wellesley Hills Branch Library
1266,library,42.12287156792025,-71.09867196324565,Stoughton Public Library
1267,library,41.681446327760916,-69.95850789916162,Eldredge Public Library
1268,library,42.544872563814884,-71.64691844235078,Shirley Public Library (Hazen Memorial)
1269,library,42.60501741641293,-71.56834737273005,Groton Public Library
1270,library,41.52342451924194,-70.66768267102587,Woods Hole Library
1271,library,41.65100771805567,-70.2383240601565,West Yarmouth Library
1272,library,42.71037023514379,-71.16233532930829,Lawrence Public Library
1273,library,42.065471932728386,-72.51448009722837,East Longmeadow Library
1274,library,42.07300485357135,-72.64331674425179,Agawam Public Library
1275,library,42.45236695566984,-72.40845064434482,MN Spears Memorial Library
1276,library,42.277544100781974,-71.80977811016574,American Antiquarian Society
1277,library,42.1187320622966,-71.32613633542553,Norfolk Town Library
1278,library,41.89338877593589,-70.90834713048424,Middleborough Public Library
1279,library,42.32684315836314,-71.23028490877995,Waban Library
1280,library,42.496445393622125,-70.8631466170278,Abbot Public Library
1281,library,41.7375677691501,-70.19105438525068,Dennis Public Library
1282,library,41.55263878509563,-70.61438798904419,Falmouth Public Library
1283,library,42.133928850133785,-71.97024410447963,Charlton Public Library
1284,library,42.079633645642105,-71.0193445528711,Brockton Public Library
1285,library,42.467162615375095,-72.58169099894111,Sunderland Public Library
1286,library,42.426182506538076,-71.30327583370955,Lincoln Public Library
1287,library,42.44786446136699,-73.2513799117936,Berkshire Athenaeum
1288,library,42.30622201604327,-71.52980277146604,Southborough Library
1289,library,42.324194854529495,-71.41383376927345,Christa McAuliffe Branch Library
1290,library,41.63395051378772,-70.94894299210405,Lawler Library
1291,library,42.3066904,-73.249766,Lee Library
1292,library,42.143862554466146,-71.43023718593186,Medway Public Library
1293,library,42.40645568304271,-71.00805559544443,Revere Public Library
1294,library,42.54890080915742,-70.99225634747589,Peabody Institute Library - West Branch
1295,library,41.98561090023159,-71.33200640155655,Richards Memorial Library
1296,library,42.68072188064542,-70.83606485030285,Ipswich Public Library
1297,library,42.1585863134394,-71.14557580744084,Canton Public Library
1298,library,42.363112190073586,-71.41709504488844,Goodnow Library
